id,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url
tt3322364,Concussion,2015,PG-13,2h 3min,Biography; Drama; Sport; ,25 December 2015 (USA),7.1,83455,194,https://www.imdb.com/title/tt3322364/reviews/_ajax?ref_=undefined&paginationKey=
tt1456635,Goon,2011,R,1h 32min,Comedy; Drama; Sport; ,24 February 2012 (Canada),6.8,82574,165,https://www.imdb.com/title/tt1456635/reviews/_ajax?ref_=undefined&paginationKey=
tt0453562,42,2013,PG-13,2h 8min,Biography; Drama; Sport; ,12 April 2013 (USA),7.5,81640,242,https://www.imdb.com/title/tt0453562/reviews/_ajax?ref_=undefined&paginationKey=
tt0457510,Nacho Libre,2006,PG,1h 32min,Comedy; Sport; ,16 June 2006 (USA),5.7,79678,487,https://www.imdb.com/title/tt0457510/reviews/_ajax?ref_=undefined&paginationKey=
tt0839980,Semi-Pro,2008,R,1h 31min,Comedy; Sport; ,29 February 2008 (USA),5.8,77162,129,https://www.imdb.com/title/tt0839980/reviews/_ajax?ref_=undefined&paginationKey=
tt0099371,Days of Thunder,1990,PG-13,1h 47min,Action; Drama; Sport; ,27 June 1990 (USA),6.0,76691,129,https://www.imdb.com/title/tt0099371/reviews/_ajax?ref_=undefined&paginationKey=
tt0116778,Kingpin,1996,PG-13,1h 54min,Comedy; Sport; ,26 July 1996 (USA),6.9,75490,209,https://www.imdb.com/title/tt0116778/reviews/_ajax?ref_=undefined&paginationKey=
tt0787475,Hot Rod,2007,PG-13,1h 28min,Comedy; Sport; ,3 August 2007 (USA),6.7,74811,194,https://www.imdb.com/title/tt0787475/reviews/_ajax?ref_=undefined&paginationKey=
tt0054997,The Hustler,1961,Not Rated,2h 14min,Drama; Sport; ,25 September 1961 (USA),8.0,73604,203,https://www.imdb.com/title/tt0054997/reviews/_ajax?ref_=undefined&paginationKey=
tt0090863,The Color of Money,1986,R,1h 59min,Drama; Sport; ,17 October 1986 (USA),7.0,72250,140,https://www.imdb.com/title/tt0090863/reviews/_ajax?ref_=undefined&paginationKey=
tt0871510,Chak de! India,2007,Not Rated,2h 33min,Drama; Sport; ,10 August 2007 (India),8.2,71335,112,https://www.imdb.com/title/tt0871510/reviews/_ajax?ref_=undefined&paginationKey=
tt0329575,Seabiscuit,2003,PG-13,2h 20min,Drama; History; Sport; ,25 July 2003 (USA),7.3,65167,468,https://www.imdb.com/title/tt0329575/reviews/_ajax?ref_=undefined&paginationKey=
tt0425413,"Run, Fat Boy, Run",2007,PG-13,1h 40min,Comedy; Romance; Sport; ,28 March 2008 (USA),6.6,64800,151,https://www.imdb.com/title/tt0425413/reviews/_ajax?ref_=undefined&paginationKey=
tt0445990,Invincible,2006,PG,1h 45min,Biography; Drama; Sport; ,25 August 2006 (USA),7.1,64317,159,https://www.imdb.com/title/tt0445990/reviews/_ajax?ref_=undefined&paginationKey=
tt1172233,Whip It,2009,PG-13,1h 51min,Drama; Sport; ,2 October 2009 (USA),6.9,62820,129,https://www.imdb.com/title/tt1172233/reviews/_ajax?ref_=undefined&paginationKey=
tt0118849,Children of Heaven,1997,PG,1h 29min,Drama; Sport; ,22 January 1999 (USA),8.3,61338,183,https://www.imdb.com/title/tt0118849/reviews/_ajax?ref_=undefined&paginationKey=
tt0097815,Major League,1989,R,1h 47min,Comedy; Sport; ,7 April 1989 (USA),7.2,60362,120,https://www.imdb.com/title/tt0097815/reviews/_ajax?ref_=undefined&paginationKey=
tt2083383,Trouble with the Curve,2012,PG-13,1h 51min,Drama; Sport; ,21 September 2012 (USA),6.8,58790,191,https://www.imdb.com/title/tt2083383/reviews/_ajax?ref_=undefined&paginationKey=
tt2356180,Bhaag Milkha Bhaag,2013,Not Rated,3h 6min,Biography; Drama; Sport; ,12 July 2013 (USA),8.2,58777,194,https://www.imdb.com/title/tt2356180/reviews/_ajax?ref_=undefined&paginationKey=
tt0360201,Wimbledon,2004,PG-13,1h 38min,Comedy; Romance; Sport; ,17 September 2004 (USA),6.3,58729,181,https://www.imdb.com/title/tt0360201/reviews/_ajax?ref_=undefined&paginationKey=
tt0390022,Friday Night Lights,2004,PG-13,1h 58min,Action; Drama; Sport; ,8 October 2004 (USA),7.2,57615,322,https://www.imdb.com/title/tt0390022/reviews/_ajax?ref_=undefined&paginationKey=
tt2058673,Point Break,2015,PG-13,1h 54min,Action; Crime; Sport; ,25 December 2015 (USA),5.3,56913,260,https://www.imdb.com/title/tt2058673/reviews/_ajax?ref_=undefined&paginationKey=
tt0191397,The Replacements,2000,PG-13,1h 58min,Comedy; Sport; ,11 August 2000 (USA),6.6,56892,269,https://www.imdb.com/title/tt0191397/reviews/_ajax?ref_=undefined&paginationKey=
tt1661382,Grudge Match,2013,PG-13,1h 53min,Comedy; Drama; Sport; ,25 December 2013 (USA),6.4,56593,132,https://www.imdb.com/title/tt1661382/reviews/_ajax?ref_=undefined&paginationKey=
tt0758794,We Are Marshall,2006,PG,2h 11min,Drama; Sport; ,22 December 2006 (USA),7.1,56112,185,https://www.imdb.com/title/tt0758794/reviews/_ajax?ref_=undefined&paginationKey=
tt0131857,BASEketball,1998,R,1h 43min,Comedy; Sport; ,31 July 1998 (USA),6.5,55800,211,https://www.imdb.com/title/tt0131857/reviews/_ajax?ref_=undefined&paginationKey=
tt0108002,Rudy,1993,PG,1h 54min,Biography; Drama; Sport; ,22 October 1993 (USA),7.5,54400,185,https://www.imdb.com/title/tt0108002/reviews/_ajax?ref_=undefined&paginationKey=
tt0082158,Chariots of Fire,1981,PG,2h 5min,Biography; Drama; Sport; ,9 April 1982 (USA),7.2,52940,240,https://www.imdb.com/title/tt0082158/reviews/_ajax?ref_=undefined&paginationKey=
tt0146984,The Legend of Bagger Vance,2000,PG-13,2h 6min,Drama; Fantasy; Sport; ,3 November 2000 (USA),6.7,52493,278,https://www.imdb.com/title/tt0146984/reviews/_ajax?ref_=undefined&paginationKey=
tt1606392,Win Win,2011,R,1h 46min,Comedy; Drama; Sport; ,15 April 2011 (USA),7.1,52334,120,https://www.imdb.com/title/tt1606392/reviews/_ajax?ref_=undefined&paginationKey=
tt2223990,Draft Day,2014,PG-13,1h 50min,Drama; Sport; ,11 April 2014 (USA),6.8,52057,158,https://www.imdb.com/title/tt2223990/reviews/_ajax?ref_=undefined&paginationKey=
tt0355702,Lords of Dogtown,2005,PG-13,1h 47min,Biography; Drama; Sport; ,3 June 2005 (USA),7.1,51181,206,https://www.imdb.com/title/tt0355702/reviews/_ajax?ref_=undefined&paginationKey=
tt0412080,The World's Fastest Indian,2005,PG-13,2h 7min,Biography; Drama; Sport; ,24 March 2006 (USA),7.8,50954,260,https://www.imdb.com/title/tt0412080/reviews/_ajax?ref_=undefined&paginationKey=
tt0811138,The Love Guru,2008,PG-13,1h 27min,Comedy; Romance; Sport; ,20 June 2008 (USA),3.8,49662,286,https://www.imdb.com/title/tt0811138/reviews/_ajax?ref_=undefined&paginationKey=
tt0093692,Over the Top,1987,PG,1h 33min,Action; Drama; Sport; ,13 February 1987 (USA),5.8,48899,155,https://www.imdb.com/title/tt0093692/reviews/_ajax?ref_=undefined&paginationKey=
tt0097659,Kickboxer,1989,R,1h 37min,Action; Sport; Thriller; ,8 September 1989 (USA),6.5,48479,133,https://www.imdb.com/title/tt0097659/reviews/_ajax?ref_=undefined&paginationKey=
tt0437863,The Benchwarmers,2006,PG-13,1h 25min,Comedy; Sport; ,7 April 2006 (USA),5.5,47394,226,https://www.imdb.com/title/tt0437863/reviews/_ajax?ref_=undefined&paginationKey=
tt0095250,The Big Blue,1988,PG,2h 48min,Adventure; Drama; Sport; ,19 August 1988 (USA),7.6,47005,162,https://www.imdb.com/title/tt0095250/reviews/_ajax?ref_=undefined&paginationKey=
tt0094812,Bull Durham,1988,R,1h 48min,Comedy; Romance; Sport; ,15 June 1988 (USA),7.1,46429,135,https://www.imdb.com/title/tt0094812/reviews/_ajax?ref_=undefined&paginationKey=
tt0116277,The Fan,1996,R,1h 56min,Action; Drama; Sport; ,16 August 1996 (USA),5.9,45246,103,https://www.imdb.com/title/tt0116277/reviews/_ajax?ref_=undefined&paginationKey=
tt0124718,He Got Game,1998,R,2h 16min,Drama; Sport; ,1 May 1998 (USA),6.9,43286,122,https://www.imdb.com/title/tt0124718/reviews/_ajax?ref_=undefined&paginationKey=
tt0087781,The Natural,1984,PG,2h 18min,Drama; Sport; ,11 May 1984 (USA),7.5,42728,208,https://www.imdb.com/title/tt0087781/reviews/_ajax?ref_=undefined&paginationKey=
tt1647668,Million Dollar Arm,2014,PG,2h 4min,Biography; Drama; Sport; ,16 May 2014 (USA),7.0,42611,109,https://www.imdb.com/title/tt1647668/reviews/_ajax?ref_=undefined&paginationKey=
tt0417217,Two for the Money,2005,R,2h 2min,Crime; Drama; Sport; ,7 October 2005 (USA),6.3,42585,148,https://www.imdb.com/title/tt0417217/reviews/_ajax?ref_=undefined&paginationKey=
tt0385726,Glory Road,2006,PG,1h 58min,Biography; Drama; Sport; ,13 January 2006 (USA),7.2,42010,154,https://www.imdb.com/title/tt0385726/reviews/_ajax?ref_=undefined&paginationKey=
tt0091217,Hoosiers,1986,PG,1h 54min,Drama; Sport; ,27 February 1987 (USA),7.5,41815,150,https://www.imdb.com/title/tt0091217/reviews/_ajax?ref_=undefined&paginationKey=
tt0424823,Balls of Fury,2007,PG-13,1h 30min,Comedy; Crime; Sport; ,29 August 2007 (USA),5.3,40109,154,https://www.imdb.com/title/tt0424823/reviews/_ajax?ref_=undefined&paginationKey=
tt0132245,Driven,2001,PG-13,1h 56min,Action; Drama; Sport; ,27 April 2001 (USA),4.6,38749,346,https://www.imdb.com/title/tt0132245/reviews/_ajax?ref_=undefined&paginationKey=
tt1596345,Pawn Sacrifice,2014,PG-13,1h 55min,Biography; Drama; Sport; ,25 September 2015 (USA),7.0,38338,121,https://www.imdb.com/title/tt1596345/reviews/_ajax?ref_=undefined&paginationKey=
tt0316465,Radio,2003,PG,1h 49min,Biography; Drama; Sport; ,24 October 2003 (USA),6.9,37537,202,https://www.imdb.com/title/tt0316465/reviews/_ajax?ref_=undefined&paginationKey=
tt4832640,Sultan,2016,Not Rated,2h 50min,Action; Drama; Sport; ,6 July 2016 (USA),7.0,35954,156,https://www.imdb.com/title/tt4832640/reviews/_ajax?ref_=undefined&paginationKey=
tt0267891,The Ringer,2005,PG-13,1h 34min,Comedy; Sport; ,23 December 2005 (USA),5.8,34713,163,https://www.imdb.com/title/tt0267891/reviews/_ajax?ref_=undefined&paginationKey=
tt2097298,"McFarland, USA",2015,PG,2h 9min,Biography; Drama; Sport; ,20 February 2015 (USA),7.4,34319,106,https://www.imdb.com/title/tt2097298/reviews/_ajax?ref_=undefined&paginationKey=
tt0076723,Slap Shot,1977,R,2h 3min,Comedy; Drama; Sport; ,25 February 1977 (USA),7.3,33455,164,https://www.imdb.com/title/tt0076723/reviews/_ajax?ref_=undefined&paginationKey=
tt4169250,M.S. Dhoni: The Untold Story,2016,Not Rated,3h 4min,Biography; Drama; Sport; ,30 September 2016 (USA),7.7,32250,161,https://www.imdb.com/title/tt4169250/reviews/_ajax?ref_=undefined&paginationKey=
tt0082136,The Cannonball Run,1981,PG,1h 35min,Action; Comedy; Sport; ,19 June 1981 (USA),6.3,32189,130,https://www.imdb.com/title/tt0082136/reviews/_ajax?ref_=undefined&paginationKey=
tt0265662,The Rookie,2002,G,2h 7min,Drama; Sport; ,29 March 2002 (USA),6.9,31474,176,https://www.imdb.com/title/tt0265662/reviews/_ajax?ref_=undefined&paginationKey=
tt0126916,For Love of the Game,1999,PG-13,2h 17min,Drama; Romance; Sport; ,17 September 1999 (USA),6.6,30972,241,https://www.imdb.com/title/tt0126916/reviews/_ajax?ref_=undefined&paginationKey=
tt0300532,Blue Crush,2002,PG-13,1h 44min,Drama; Romance; Sport; ,16 August 2002 (USA),5.6,29521,212,https://www.imdb.com/title/tt0300532/reviews/_ajax?ref_=undefined&paginationKey=
tt0385705,The Football Factory,2004,R,1h 31min,Crime; Drama; Sport; ,14 May 2004 (UK),6.8,28140,117,https://www.imdb.com/title/tt0385705/reviews/_ajax?ref_=undefined&paginationKey=
tt0180734,Hardball,2001,PG-13,1h 46min,Drama; Sport; ,14 September 2001 (USA),6.4,27587,134,https://www.imdb.com/title/tt0180734/reviews/_ajax?ref_=undefined&paginationKey=
tt0388980,The Greatest Game Ever Played,2005,PG,2h,Biography; Drama; Sport; ,30 September 2005 (USA),7.4,27289,119,https://www.imdb.com/title/tt0388980/reviews/_ajax?ref_=undefined&paginationKey=
tt0083284,Victory,1981,PG,1h 56min,Drama; Sport; War; ,31 July 1981 (USA),6.7,26806,108,https://www.imdb.com/title/tt0083284/reviews/_ajax?ref_=undefined&paginationKey=
tt0438315,Peaceful Warrior,2006,PG-13,2h,Drama; Romance; Sport; ,23 June 2006 (USA),7.3,26084,192,https://www.imdb.com/title/tt0438315/reviews/_ajax?ref_=undefined&paginationKey=
tt0167260,The Lord of the Rings: The Return of the King,2003,PG-13,3h 21min,Adventure; Drama; Fantasy; ,17 December 2003 (USA),8.9,1593859,3681,https://www.imdb.com/title/tt0167260/reviews/_ajax?ref_=undefined&paginationKey=
tt0167261,The Lord of the Rings: The Two Towers,2002,PG-13,2h 59min,Adventure; Drama; Fantasy; ,18 December 2002 (USA),8.7,1440188,2559,https://www.imdb.com/title/tt0167261/reviews/_ajax?ref_=undefined&paginationKey=
tt0076759,Star Wars: Episode IV - A New Hope,1977,PG,2h 1min,Action; Adventure; Fantasy; ,25 May 1977 (USA),8.6,1197132,1834,https://www.imdb.com/title/tt0076759/reviews/_ajax?ref_=undefined&paginationKey=
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,PG,2h 4min,Action; Adventure; Fantasy; ,20 June 1980 (USA),8.7,1124834,1214,https://www.imdb.com/title/tt0080684/reviews/_ajax?ref_=undefined&paginationKey=
tt0120689,The Green Mile,1999,R,3h 9min,Crime; Drama; Fantasy; ,10 December 1999 (USA),8.6,1101707,1725,https://www.imdb.com/title/tt0120689/reviews/_ajax?ref_=undefined&paginationKey=
tt0499549,Avatar,2009,PG-13,2h 42min,Action; Adventure; Fantasy; ,18 December 2009 (USA),7.8,1096125,3415,https://www.imdb.com/title/tt0499549/reviews/_ajax?ref_=undefined&paginationKey=
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,PG-13,2h 23min,Action; Adventure; Fantasy; ,9 July 2003 (USA),8.0,997264,2186,https://www.imdb.com/title/tt0325980/reviews/_ajax?ref_=undefined&paginationKey=
tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,PG,2h 11min,Action; Adventure; Fantasy; ,25 May 1983 (USA),8.3,922278,828,https://www.imdb.com/title/tt0086190/reviews/_ajax?ref_=undefined&paginationKey=
tt0903624,The Hobbit: An Unexpected Journey,2012,PG-13,2h 49min,Adventure; Fantasy; ,14 December 2012 (USA),7.8,743338,1430,https://www.imdb.com/title/tt0903624/reviews/_ajax?ref_=undefined&paginationKey=
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,2h 10min,Adventure; Drama; Fantasy; ,15 July 2011 (USA),8.1,737642,953,https://www.imdb.com/title/tt1201607/reviews/_ajax?ref_=undefined&paginationKey=
tt0800369,Thor,2011,PG-13,1h 55min,Action; Adventure; Fantasy; ,6 May 2011 (USA),7.0,726753,915,https://www.imdb.com/title/tt0800369/reviews/_ajax?ref_=undefined&paginationKey=
tt0120915,Star Wars: Episode I - The Phantom Menace,1999,PG,2h 16min,Action; Adventure; Fantasy; ,19 May 1999 (USA),6.5,708990,3843,https://www.imdb.com/title/tt0120915/reviews/_ajax?ref_=undefined&paginationKey=
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,PG-13,2h 20min,Action; Adventure; Fantasy; ,19 May 2005 (USA),7.5,690205,3553,https://www.imdb.com/title/tt0121766/reviews/_ajax?ref_=undefined&paginationKey=
tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006,PG-13,2h 31min,Action; Adventure; Fantasy; ,7 July 2006 (USA),7.3,641045,1889,https://www.imdb.com/title/tt0383574/reviews/_ajax?ref_=undefined&paginationKey=
tt0121765,Star Wars: Episode II - Attack of the Clones,2002,PG,2h 22min,Action; Adventure; Fantasy; ,16 May 2002 (USA),6.5,621911,3652,https://www.imdb.com/title/tt0121765/reviews/_ajax?ref_=undefined&paginationKey=
tt0241527,Harry Potter and the Sorcerer's Stone,2001,PG,2h 32min,Adventure; Fantasy; ,16 November 2001 (USA),7.6,618786,1737,https://www.imdb.com/title/tt0241527/reviews/_ajax?ref_=undefined&paginationKey=
tt0457430,Pan's Labyrinth,2006,R,1h 58min,Drama; Fantasy; War; ,19 January 2007 (USA),8.2,603269,1271,https://www.imdb.com/title/tt0457430/reviews/_ajax?ref_=undefined&paginationKey=
tt1170358,The Hobbit: The Desolation of Smaug,2013,PG-13,2h 41min,Adventure; Fantasy; ,13 December 2013 (USA),7.8,588294,985,https://www.imdb.com/title/tt1170358/reviews/_ajax?ref_=undefined&paginationKey=
tt0449088,Pirates of the Caribbean: At World's End,2007,PG-13,2h 49min,Action; Adventure; Fantasy; ,25 May 2007 (USA),7.1,582275,1290,https://www.imdb.com/title/tt0449088/reviews/_ajax?ref_=undefined&paginationKey=
tt1386697,Suicide Squad,2016,PG-13,2h 3min,Action; Adventure; Fantasy; ,5 August 2016 (USA),6.0,581986,2253,https://www.imdb.com/title/tt1386697/reviews/_ajax?ref_=undefined&paginationKey=
tt1981115,Thor: The Dark World,2013,PG-13,1h 52min,Action; Adventure; Fantasy; ,8 November 2013 (USA),6.9,578425,695,https://www.imdb.com/title/tt1981115/reviews/_ajax?ref_=undefined&paginationKey=
tt1211837,Doctor Strange,2016,PG-13,1h 55min,Action; Adventure; Fantasy; ,4 November 2016 (USA),7.5,573177,945,https://www.imdb.com/title/tt1211837/reviews/_ajax?ref_=undefined&paginationKey=
tt0421715,The Curious Case of Benjamin Button,2008,PG-13,2h 46min,Drama; Fantasy; Romance; ,25 December 2008 (USA),7.8,572217,948,https://www.imdb.com/title/tt0421715/reviews/_ajax?ref_=undefined&paginationKey=
tt0454876,Life of Pi,2012,PG,2h 7min,Adventure; Drama; Fantasy; ,21 November 2012 (USA),7.9,567025,914,https://www.imdb.com/title/tt0454876/reviews/_ajax?ref_=undefined&paginationKey=
tt0107048,Groundhog Day,1993,PG,1h 41min,Comedy; Fantasy; Romance; ,12 February 1993 (USA),8.0,566223,769,https://www.imdb.com/title/tt0107048/reviews/_ajax?ref_=undefined&paginationKey=
tt2527336,Star Wars: Episode VIII - The Last Jedi,2017,PG-13,2h 32min,Action; Adventure; Fantasy; ,15 December 2017 (USA),7.0,543307,6691,https://www.imdb.com/title/tt2527336/reviews/_ajax?ref_=undefined&paginationKey=
tt0295297,Harry Potter and the Chamber of Secrets,2002,PG,2h 41min,Adventure; Fantasy; ,15 November 2002 (USA),7.4,531256,930,https://www.imdb.com/title/tt0295297/reviews/_ajax?ref_=undefined&paginationKey=
tt0451279,Wonder Woman,2017,PG-13,2h 21min,Action; Adventure; Fantasy; ,2 June 2017 (USA),7.4,531221,2179,https://www.imdb.com/title/tt0451279/reviews/_ajax?ref_=undefined&paginationKey=
tt0304141,Harry Potter and the Prisoner of Azkaban,2004,PG,2h 22min,Adventure; Fantasy; ,4 June 2004 (USA),7.9,528503,1592,https://www.imdb.com/title/tt0304141/reviews/_ajax?ref_=undefined&paginationKey=
tt0330373,Harry Potter and the Goblet of Fire,2005,PG-13,2h 37min,Adventure; Fantasy; ,18 November 2005 (USA),7.7,526115,1980,https://www.imdb.com/title/tt0330373/reviews/_ajax?ref_=undefined&paginationKey=
tt1156398,Zombieland,2009,R,1h 28min,Adventure; Comedy; Fantasy; ,2 October 2009 (USA),7.6,507361,713,https://www.imdb.com/title/tt1156398/reviews/_ajax?ref_=undefined&paginationKey=
tt0071853,Monty Python and the Holy Grail,1975,PG,1h 31min,Adventure; Comedy; Fantasy; ,6 December 1979 (India),8.2,488482,774,https://www.imdb.com/title/tt0071853/reviews/_ajax?ref_=undefined&paginationKey=
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,PG-13,2h 16min,Action; Adventure; Fantasy; ,20 May 2011 (USA),6.6,469914,535,https://www.imdb.com/title/tt1298650/reviews/_ajax?ref_=undefined&paginationKey=
tt2310332,The Hobbit: The Battle of the Five Armies,2014,PG-13,2h 24min,Adventure; Fantasy; ,17 December 2014 (USA),7.4,461617,883,https://www.imdb.com/title/tt2310332/reviews/_ajax?ref_=undefined&paginationKey=
tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,PG-13,2h 26min,Adventure; Fantasy; ,19 November 2010 (USA),7.7,459135,691,https://www.imdb.com/title/tt0926084/reviews/_ajax?ref_=undefined&paginationKey=
tt0099487,Edward Scissorhands,1990,PG-13,1h 45min,Drama; Fantasy; Romance; ,14 December 1990 (USA),7.9,434894,656,https://www.imdb.com/title/tt0099487/reviews/_ajax?ref_=undefined&paginationKey=
tt0448157,Hancock,2008,PG-13,1h 32min,Action; Fantasy; ,2 July 2008 (USA),6.4,434772,654,https://www.imdb.com/title/tt0448157/reviews/_ajax?ref_=undefined&paginationKey=
tt1099212,Twilight,2008,PG-13,2h 2min,Drama; Fantasy; Romance; ,21 November 2008 (USA),5.2,413276,1654,https://www.imdb.com/title/tt1099212/reviews/_ajax?ref_=undefined&paginationKey=
tt0101414,Beauty and the Beast,1991,G,1h 24min,Animation; Fantasy; ,22 November 1991 (USA),8.0,408618,433,https://www.imdb.com/title/tt0101414/reviews/_ajax?ref_=undefined&paginationKey=
tt0319061,Big Fish,2003,PG-13,2h 5min,Adventure; Drama; Fantasy; ,9 January 2004 (USA),8.0,406042,874,https://www.imdb.com/title/tt0319061/reviews/_ajax?ref_=undefined&paginationKey=
tt3183660,Fantastic Beasts and Where to Find Them,2016,PG-13,2h 12min,Adventure; Fantasy; ,18 November 2016 (USA),7.3,395319,820,https://www.imdb.com/title/tt3183660/reviews/_ajax?ref_=undefined&paginationKey=
tt0038650,It's a Wonderful Life,1946,Passed,2h 10min,Drama; Fantasy; ,7 January 1947 (USA),8.6,385375,939,https://www.imdb.com/title/tt0038650/reviews/_ajax?ref_=undefined&paginationKey=
tt0120616,The Mummy,1999,PG-13,2h 4min,Action; Adventure; Fantasy; ,7 May 1999 (USA),7.0,382315,1056,https://www.imdb.com/title/tt0120616/reviews/_ajax?ref_=undefined&paginationKey=
